State,City,Hospital ID,Hospital Name,Address,Pin Code,Phone No.,Mobile,Fax,Contact Perso,Email,LATITUDE,LONGITUDE
Rajasthan,Jodhpur,HOS-DEL-2890,Navjeevan Hospital,"Dr. M.L. Chopra Neelam, 832/17E, C.H.B",342008,0291-2434605,NA,NA,NA,NA,26.263016,72.972638
Rajasthan,Jodhpur,HOS-DEL-2005,Kamla Nagar Hospital,Pal Link Road,342008,0291-2753466,NA,NA,NA,sunilk_rathore2007@yahoo.co.in,26.272213,72.986874
Rajasthan,Jodhpur,HOS-DEL-1791,Jeevan Jyoti Nursing Home,"Plot # 8, Jwala Vihar, Cho Pasani Roadchopasani Road",342009,0291-2750332,NA,NA,NA,drbalani.jjnh@gmail.com,26.269308,72.971381
Rajasthan,Kota,HOS-DEL-2470,Akansha Orthopedic Centre,"5-A-2, Vigyan Nagar",324005,0744-2421369,NA,NA,NA,vikas_pooja01@rediffmail.com,25.154763,75.857714
Rajasthan,Kota,HOS-DEL-2543,Alok Hospital,"1-A-5, Sheela Choudhary Road",324005,0744-2423838,NA,NA,NA,draalokgarg@yahoo.co.in,25.15554,75.844704
Rajasthan,Kota,HOS-DEL-2541,Chandni Hospital,"3-L-1, 2, Talwandi",324005,0744-2426622,NA,NA,NA,chandnihospital.kota@gmail.com,25.142643,75.833619
Rajasthan,Kota,HOS-DEL-2621,Deepshikha Orthopaedic Hospital,"P-Square, 1-C-19 (Sfs) Talwandi",324005,0744-2422492,NA,NA,NA,NA,25.152588,75.838953
Rajasthan,Kota,HOS-JAI-5175,Rama Krishna Multispeciality Hospital,"257-A, Sheelachoudhry Road, Talwandi",324005,0744-2433111,NA,NA,NA,rkkota@gmail.com,25.15251,75.83861
Rajasthan,Kota,HOS-JAI-5096,Sudha Hospital & Medical Research Centre Pvt Ltd,"11-A, Talwandi, Jhalawar Road",324005,0744-3010002,NA,NA,NA,sudhahospitalkota@gmail.com,25.164591,75.851323
Rajasthan,Kota,HOS-JAI-7231,Khandelwal Nursing Home,"Mpa-18, Mahaveer Nagar 2Nd, Near C.P.S",324005,0744-2430015,NA,NA,NA,knh.kota@gmail.com,25.141965,75.839403
Rajasthan,Kota,HOS-JAI-7431,Kota Heart Institute,"10-A Talwandi, Near I.L. Circle",324005,0744-3015000,NA,NA,NA,cashless.khi@gmail.com,25.149468,75.843056
Rajasthan,Kota,HOS-DEL-1562,Kota Eye Hospital & Research Foundation,"# 88, Shakti Nagar",324009,0744-2500044,NA,NA,NA,kotaeye@gmail.com,25.168591,75.830014
Rajasthan,Kota,HOS-DEL-3209,D D Eye Institute,#631 Dadabari Main Road Near Cad Circle,324009,0744-2501161,NA,NA,NA,drddverma@yahoo.com,25.166649,75.834797
Rajasthan,Kota,HOS-JAI-5946,Goyal Endoscopy Surgery &Research Centre Pvt.Ltd,#5-B-14 Subhash Circle Tin Batti Chouraha Mahaveer Nagar Veshar Yojana A N,324009,0744-320559,NA,NA,NA,goyalendoscopykota@yahoo.in,25.14645,75.826686
Rajasthan,Kota,HOS-JAI-5092,Global Modi Hospital,Swami Vivekanand Nagarnear University,324010,0744-2473501,NA,NA,NA,tpa@globalmodihospital.com,25.124693,75.817202
Rajasthan,Kota,HOS-DEL-2553,Bharat Vikas Parishad Hospital Research Centre,"Pratapnagar, Dada Bari",327008,0744-2504501,NA,NA,NA,bvphosp1997@gmail.com,25.164008,75.830959
Rajasthan,Pali,HOS-DEL-2102,Surana Hospital & Research Centre,"B-18, V.D. Nagar",306401,02932-226266,NA,NA,NA,NA,25.77205,73.333308
Rajasthan,Pali,HOS-JAI-5114,Lodha Hospital & Research Centre,"A-37, V.D Nagar",306401,02932-221585,NA,NA,NA,nirajlodha2001@yahoo.co.in,25.799891,73.321175
Rajasthan,Sikar,HOS-DEL-3499,Shri K.M. Memorial Jain Heart & General Hosptial,Station Road,332001,01572-253034,NA,NA,NA,drvkjainsikar@gmail.com,27.61301,75.145837
Rajasthan,Sri Ganganagar,HOS-DEL-2637,Aastha Kidney & Multispecialty Hospital,"2-D-1, Sukhadia Nagar, Sri Ganganagar",335001,0154-2472223,NA,NA,NA,drsandeepdm@gmail.com,30.372875,73.802857
Rajasthan,Sri Ganganagar,HOS-DEL-2622,Dawar Eye Hospital,"Meera Chowk, Jawahar Nagar, Sri Gnga Nagar",335001,0154-2464112,NA,NA,NA,dawarsn@gmail.com,30.315988,73.978638
Rajasthan,Sri Ganganagar,HOS-DEL-2612,Garg Hospital,"2, A-15, Sukhadia Nagar, Sri Ganga Nagar",335001,0154-2473664,NA,NA,NA,d.garghospital@gmail.com,29.919679,73.882688
Rajasthan,Sri Ganganagar,HOS-DEL-2631,Periwal Nursing Home,"2-A-10, Sukharia Nagar",335001,0154-2475569,NA,NA,NA,periwalnaresh@yahoo.in,29.918954,73.874857
Rajasthan,Sri Ganganagar,HOS-DEL-2949,Shakuntala Nursing Home,"Sukharia Marg, Sukharia Circle",335001,0154-2460566,NA,NA,NA,dropnejakrishan@gmail.com,29.919047,73.874942
Rajasthan,Sri Ganganagar,HOS-DEL-2758,Tantia General Hospital,2-A-6 Sukhadia Nagar,335001,0154-2472724,NA,NA,NA,singh.tantia@gmail.com,29.919065,73.874878
Rajasthan,Sri Ganganagar,HOS-JAI-5112,City Hospital,"#45, Model Colony, Sri Ganganagar",335001,0154-2461641,NA,NA,NA,drguptasn@gmail.com,29.920721,73.883546
Rajasthan,Udaipur,HOS-DEL-2638,Dr. Atray Eye Hospital,"19-20, Townhall Link Road, Near Corporation Bank",313001,0294-2561600,NA,NA,NA,jpatraya@yahoo.com,24.584983,73.699547
Rajasthan,Udaipur,HOS-DEL-2629,J.P. Orthopaedic Hospital,6 Sikh Colony,313001,0294-2413606,NA,NA,NA,jporthohospital@gmail.com,24.579636,73.708599
Rajasthan,Udaipur,HOS-DEL-3453,Sewa Charitable Hospital,"# 122, Vinoba Complex, Hiran Mangri Sector, # 11",313001,0294-2482218,NA,NA,NA,dr.rajendrajain@yahoo.com,24.576553,73.725165
Rajasthan,Udaipur,HOS-JAI-5414,Mewar Orthopaedic Hospital Pvt Ltd,"Priyadarshini Nagar, Bedla, Udaipur",313001,0294-2442007,NA,NA,NA,binod.maurya@mewarhospitals.com,24.604689,73.686755
Rajasthan,Udaipur,HOS-JAI-007830,Geetanjali Medical College & Hospital,"Geetanjali Medicity, N.H. 8,Manwokheda, Hiran Magri Extn.,Near Eklingpura Cho",313001,0294-2500000,NA,NA,NA,corporaterelations@geetanjalimedicity.com,24.561908,73.736587
Rajasthan,Udaipur,HOS-JAI-015212,Pacific Medical College and Hospital,"Bhilo ka Bedla, Pratappura, Amberi",313001,0294-3920000,NA,NA,NA,insurance@pacificmedical.ac.in,24.6282923,73.6905069
Rajasthan,Udaipur,HOS-JAI-015466,Fortis JK Hospital (A Unit Of Plus Medicare Private Lim,"Plot No:1, Shobhaghpura",313001,0294-3061000,NA,NA,NA,tpa.udaipur@fortisjkhospital.com,24.6141336,73.6855747
Rajasthan,Udaipur,HOS-DEL-3215,Dr.Chaudhary Hospital And Medical Research Centre P.,"473, Sector 4, Hiran Magri",313002,0294-2460474,NA,NA,NA,corporaterelations@geetanjalimedicity.com,24.573548,73.729996
Rajasthan,Udaipur,HOS-DEL-4250,J.B.Hospitals & Medical Research Pvt Ltd,22-Hiranmargi Sect,313002,0294-2464050,NA,NA,NA,jbhudaipur@rediff.com,24.559888,73.717572
Rajasthan,Udaipur,HOS-DEL-1326,Aravali Hospital,"# 332, Ambamata Scheme",313004,0294-2430222,NA,NA,NA,aravalihospital@yahoo.com,24.586466,73.670784
Rajasthan,Udaipur,HOS-DEL-1594,Dr.Babel'S Medicare & Research Centre P Ltd,21-Fatehpura,313004,0294-2451621,NA,NA,NA,babeldeepak@hotmail.com,24.613117,73.684484
Rajasthan,Udaipur,HOS-DEL-2289,Kalpana Nursing Home (P) Ltd,Near St. Paul School,313004,0294-2529244,NA,NA,NA,knhpl@hotmail.com,24.5963,73.698646
Rajasthan,Udaipur,HOS-DEL-1222,Mehta Hospital,"Pryadarshni Nagar, Bedla Roadbedla Road",313004,0294-2442000,NA,NA,NA,mmspltd@yahoo.co.in,24.627962,73.687531
Rajasthan,Udaipur,HOS-JAI-012021,ASG Hospital Pvt. Ltd. (Udaipur),"7C-2, Meera Marg, Opp. RSMM Ofice, Near Meera girl’s college, Madhuban, Udai",313004,0294-2423428,NA,NA,NA,udaipur@asgeyehospital.com,24.595845,73.6910943
Sikkim,Gangtok,HOS-GTK-008839,Central Referral Hospital (Sikkim Manipal University),"NH31A, 5th Mile Tadong Gangtok, Gangtok",737102,03592-270534,NA,NA,NA,billing.crh@gmail.com,27.3162119,88.5972396
Tamilnadu,Ambattur,HOS-CHN-014066,New Life Hospitals Private Limited,"# A1/1, C.T.H Road, Ambattur",600053,044-26585303,NA,NA,NA,insurance.nilahospitals@gmail.com,13.1264234,80.138529
Tamilnadu,Aranthangi,HOS-CHE-2812,Shri Saradha Hospital,"#133, Poonga Nagar, Main Road",614616,04371-220727,NA,NA,NA,drkamalsaradha@yahoo.com,10.173096,78.996409
Tamilnadu,Aruppukkottai,HOS-CHN-6137,Krishna Hospital,"344, Tiruchuli Road",626101,04566-228571,NA,NA,NA,srikrishnahospital@gmail.com,9.509593,78.091887
Tamilnadu,Aruppukkottai,HOS-CHN-6468,Vaani Hospital,"289, Thiruchuli Road",626101,04566-228885,NA,NA,NA,drvanikathir@gmail.com,9.507191,78.097893
Tamilnadu,Bodinayakkanur,HOS-COM-502,Venkateshwara Hospital,"7D, St Thomas Road High Groundkulalarpalayam",627011,04546-2280552,NA,NA,NA,drsrini2171@hotmail.com,13.029729,80.243247
Tamilnadu,Chengalpattu,HOS-CHE-444,Balaji Hospital,"No.14, Varadanar Street, Vedachalanagar, Vedachala Nagar",603001,044-21428304,NA,NA,NA,govindharaj73@gmail.com,12.688414,79.982102
Tamilnadu,Chengalpattu,HOS-CHE-443,Sree Renga Hospital,"12, Varada Reddy Streetvedachala Nagar",603001,044-27432240,NA,NA,NA,sreerengahospital@gmail.com,12.687988,79.976195
Tamilnadu,Chengalpattu,HOS-CHE-1322,Sri Venkatramana Hospital,"# 11-A- Varadhanar Street, Vedhachala Nagar Post",603001,04114-229606,NA,NA,NA,srinivasanbhaskar@yahoo.com,12.724745,79.988503
Tamilnadu,Chengalpattu,HOS-CHE-2676,Nambi Nursing Home & Research Centre,"# 21, Devarajan Street",603001,044-27431550,NA,NA,NA,namibiram@mdy.vsnl.net.in,12.690068,79.980125
Tamilnadu,Chengalpattu,HOS-CHN-5377,J.J.Hospital,"#55, Dr.Varadarajan Street, Vedachlanagar",603001,044-27426669,NA,NA,NA,jjhospital55@yahoo.com,12.686873,79.98005
Tamilnadu,Chengalpattu,HOS-CHE-123,J.S.P. Hospital,"70, Kanchipuram High Road",603002,044-274286829,NA,NA,NA,jspcpt@yahoo.in,12.697667,79.97251
Tamilnadu,Chennai,HOS-CHE-828,Frontier Lifeline Pvt Ltd,"R-30-C, Ambatturindustrial Estate Road",600001,044-42017575,NA,NA,NA,insurancemanager@frontierlifeline.com,13.08757,80.185687
Tamilnadu,Chennai,HOS-CHE-498,Janaki Ent Nursing Home,"No.29, Nagamani Garden Street",600001,044-25265958,NA,NA,NA,janakientnh@gmail.com,13.100713,80.282936
Tamilnadu,Chennai,HOS-CHE-3679,Mysaan Hospital,"No.10, Thayar Sahib Mount Road",600002,044-45566273,NA,NA,NA,mysaanhospital@yahoo.co.in,13.06514,80.267508
Tamilnadu,Chennai,HOS-CHN-014627,An-Noor Eye Hospital,"# 57,Vepery High Road, Periamet, Chennai",600003,044-42027213,NA,NA,NA,support@annoorwelfare.com,0,0
Tamilnadu,Chennai,HOS-CHE-382,Avm Medical Ent Research Fundation,"3, P.S.S. Road, Mylapore",600004,044-42034567,NA,NA,NA,avmmerf@gmail.com,13.050884,80.263367
Tamilnadu,Chennai,HOS-CHE-585,C.S.I. Kalyani General Hospital,"15, Dr Radhakrishnan Salai, Mylapore, Next To City Centre",600004,044-28475101,NA,NA,NA,insurancedesk@csikalyanihospital.com,13.043672,80.272486
Tamilnadu,Chennai,HOS-CHE-1605,Chennai Meenakshi Multispeciality Hospital Ltd.,"# 148, Luz Church Road, Malapore",600004,044-24992607,NA,NA,NA,cmmhins@gmail.com,13.052724,80.26268
Tamilnadu,Chennai,HOS-CHE-24,Rsr'S Trinity Acute Care Hospital,"No.33, Desika Road, Mylapore, Mylapore",600004,044-24991480,NA,NA,NA,trinity.14114@rediffmail.com,13.044362,80.25753
Tamilnadu,Chennai,HOS-CHE-1302,Sampat Nursing Home,"# 4, Nachiappa Street",600004,044-24980578,NA,NA,NA,sampatzone@gmail.com,13.037924,80.272465
Tamilnadu,Chennai,HOS-CHE-29,St Isabels Hospital,"No.49, Oliver Road, Mylapore",600004,044-24991081,NA,NA,NA,mediclaim@stisabelshospital.in,13.039408,80.261607
Tamilnadu,Chennai,HOS-CHE-3852,Fathimah Eye Clinic,"# 23, Arulanandam Street, Santhome, Mylapore",600004,044-24640902,NA,NA,NA,fathimaheyeclinic@gmail.com,13.033994,80.277958
Tamilnadu,Chennai,HOS-CHN-5681,Laksha Hospital,"#15, P.S Sivasamy Salai, Mylapore",600004,044-24997955,NA,NA,NA,lakshahospitals@yahoo.com,13.043986,80.263581
Tamilnadu,Chennai,HOS-CHN-6013,Sinus And Nose Hospital,#35 A Santhome High Road Mylapore,600004,044-24984474,NA,NA,NA,sinusandnose35@gmail.com,13.042021,80.277443
Tamilnadu,Chennai,HOS-CHN-6652,Kauvery Hospital (Unit Of Sri Kavery Medical Care).,"No.199, Luz Church Road, Life Style Building, Mylapore",600004,044-3924444,NA,NA,NA,corpexecutive@kauveryhospital.com,13.038512,80.257354
Tamilnadu,Chennai,HOS-CHN-6704,Kauvery Hcg Cancer Centre,"#199/90, Mbc Tower, Luz Church Road, Alwarpet Junction, Mylapore",600004,044-33669999,NA,NA,NA,kauveryhospitalmylapore@gmail.com,13.040201,80.266686
Tamilnadu,Chennai,HOS-CHN-6740,A.G. Eye Care Hospitals (U Nit Of Dr. A.G. Eye Hospitals,"No. 106, R.K. Mutt Road. Mylapore",600004,044-44431111,NA,NA,NA,insurance.ageye@gmail.com,13.03322,80.267444
Tamilnadu,Chennai,HOS-CHE-139,Sakthi Hospital & Research Centre,"175 Big Street Triplicane, -, Near Indian Banktriplicane",600005,044-28442626,NA,NA,NA,sakthihospitalinsurance@yahoo.in,13.058827,80.275555
Tamilnadu,Chennai,HOS-CHN-5794,Hiba Hospital,"Old No.25, New #53, Big Street, Triplicane",600005,044-28413065,NA,NA,NA,hibahospital@hotmail.com,13.063677,80.275726
Tamilnadu,Chennai,HOS-CHE-143,Sankara Nethralaya (College Road),"18, College Road",600006,044-28271616,NA,NA,NA,corporate@snmail.org,13.088842,80.249634
Tamilnadu,Chennai,HOS-CHE-116,Apollo Hospitals (Greams Road-Chennai),"#21, Greams Lane, Greams Road",600006,044-28293333,NA,NA,NA,apollo.approval@gmail.com,13.063112,80.251827
Tamilnadu,Chennai,HOS-CHN-6108,Sankara Nethralaya (Pycrofts Garden),21 Pycrofts Garden Road,600006,044-42271600,NA,NA,NA,corpsecy@snmail.org,13.058911,80.274482
Tamilnadu,Chennai,HOS-CHE-391,Sri Lakshmi Clinic & Maternity Centre,"20A, Tana StreetPurasawalkkampurasawalkam",600007,044-26426286,NA,NA,NA,narayanaahospital@yahoo.co.in,13.089176,80.254676
Tamilnadu,Chennai,HOS-CHE-3695,Gkm Hospital Pvt Ltd,"No.120/113, Perambur, Barracks Road, Purasawalkam",600007,044-43903333,NA,NA,NA,gkmhospitals@gmail.com,13.099208,80.258904
Tamilnadu,Chennai,HOS-CHE-4089,Narayanaa Hospital,"#18, Tana Street, Purasawalkam",600007,044-26650899,NA,NA,NA,srinivara2004@yahoo.com,13.089134,80.254676
Tamilnadu,Chennai,HOS-CHE-3982,Dr.Rai Memorial Medical Centre,"# 562, Anna Salai Century Plaza, Opp To Ags Office",600008,044-42132054,NA,NA,NA,rmmc18@yahoo.co.in,13.053811,80.251479
Tamilnadu,Chennai,HOS-CHE-4167,Santosham Chest Hospital,"New # 155, Old # 70, Egmore High Road",600008,044-28193578,NA,NA,NA,santoshamchesthospital@gmail.com,13.080816,80.254097
Tamilnadu,Chennai,HOS-CHE-601,Aditya Hospital,"No.7, Barnbay Road, Kilpauk",600010,044-26411450,NA,NA,NA,insurance@adityahospital.co.in,13.08079,80.248523
Tamilnadu,Chennai,HOS-CHE-1,Aysha Hospital,"91A Millers Road, Kilpauk",600010,044-26423786,NA,NA,NA,ayshahospitals@yahoo.co.in,13.089678,80.249977
Tamilnadu,Chennai,HOS-CHE-259,Apollo First Med Hospitals,"No 154, Poonamallee High Road, Near Neyveli House, Kilpauk,",600010,044-28211111,NA,NA,NA,chd_fmh@apollohospitals.com,13.077723,80.246042
Tamilnadu,Chennai,HOS-CHE-16,Kkr Ent Hospital And Research Institute(P) Ltd.,"# 274, Old # 827, Poonamalle High Road",600010,044-26411444,NA,NA,NA,kkrentinsurance@gmail.com,13.086167,80.244827
Tamilnadu,Chennai,HOS-CHE-128,Kumaran Hospital Pvt Ltd,"No. 214, P.H.Road, Kilpauk",600010,044-26411860,NA,NA,NA,kumarancashless@gmail.com,13.080105,80.249076
Tamilnadu,Chennai,HOS-CHE-2532,Padma Clinic & Nursing Home,"Old No.753, New No.432, Poonamallee High Road, Kilpauk",600010,044-26413445,NA,NA,NA,padmaclinic2010@gmail.com,13.085748,80.234871
Tamilnadu,Chennai,HOS-CHE-137,Rigid Hospital Pvt Ltd,"47/3, New Avadi Road, Kilpauk",600010,044-42454545,NA,NA,NA,jre@llh.bz,13.093356,80.226974
Tamilnadu,Chennai,HOS-CHE-890,Satish Eye Hospital,"Old No.15 (New No.57), Ormes Road, Kilpauk",600010,044-26426464,NA,NA,NA,satisheyecare@gmail.com,13.08533,80.246887
Tamilnadu,Chennai,HOS-CHE-1480,Sree Sai Krishna Polyclinic Hospital,"#32, Kilpauk Garden Road,",600010,044-26448053,NA,NA,NA,sreesaikrishnahospital@gmail.com,13.088842,80.231438
Tamilnadu,Chennai,HOS-CHE-2945,Sarala Neurology Hospital & Research Centre,"752, Poonamallee High Road, Kilpauk",600010,044-26412477,NA,NA,NA,gireesh_md@hotmail.com,13.086835,80.251007
Tamilnadu,Chennai,HOS-CHE-4084,A.K.N Nursing Home,"#20, Kellys Road, Near Kellys Telephine Exchange,Kilpauk, Chennai-600010",600010,044-26445014,NA,NA,NA,akn.akn10@gmail.com,13.083584,80.246271
Tamilnadu,Chennai,HOS-CHE-4256,New Hope Medical Centre,"# 814, Poonamallee High Road",600010,044-25321532,NA,NA,NA,newhopehospitals@gmail.com,13.079687,80.251608
Tamilnadu,Chennai,HOS-CHE-544,Meera Nursing Home,"142/9, Akshaya Buildingp.H.Road, Kellys",600010,044-26413663,NA,NA,NA,meeranursinghome@yahoo.in,13.087086,80.249119
Tamilnadu,Chennai,HOS-CHE-4333,Doctor Rex'S Hospital,"# 37, Millers Road, Kilpauk",600010,044-26426465,NA,NA,NA,dr_rdpugal@yahoo.co.in,13.091183,80.251007
Tamilnadu,Chennai,HOS-CHE-4288,M.N.Orthopaedic Hospital,"# 14, Bank Street, Kilpak",600010,044-26442279,NA,NA,NA,drmayilnatarajan@gmail.com,13.098205,80.236588
Tamilnadu,Chennai,HOS-CHN-5397,Deepam Eye Hospital,"#72, Medavakkam, Tank Road, Kilpauk",600010,044-65415450,NA,NA,NA,deepameyehospital@gmail.com,13.09252,80.240858
Tamilnadu,Chennai,HOS-CHN-5737,K.M.Hospitals,"#64, Medavakkam Tank Road, Kilpauk",600010,044-26613155,NA,NA,NA,kmhospitals@gmail.com,13.087212,80.244355
Tamilnadu,Chennai,HOS-CHN-6514,Tosh Hospitals Private Limited,"No.34/72, Ormes Road, Near Bain School, Kilpauk",600010,044-49034903,NA,NA,NA,accounts@toshhospitals.com,13.081819,80.245857
Tamilnadu,Chennai,HOS-CHN-013403,Be Well Speciality Hospitals Pvt Ltd,"Old No. 8,New No.15, Bank Street, Kilpauk",600010,044-25321013,NA,NA,NA,bewellkilpauk@bewellhospitals.net,13.095742,80.221516
Tamilnadu,Chennai,HOS-CHN-014931,The Madras Medical Mission Clinic,"Old no. 23, New no. 43, Barnby road, Kilpauk",600010,044-26568235,NA,NA,NA,mmminsurance@gmail.com,13.079317,80.2450667
Tamilnadu,Chennai,HOS-CHN-014542,Nephroplus Dialysis Center,"Aysha Hospital, Husaain Complex, #91 A, Millers Road, Kilpauk,",600010,044-42641646,NA,NA,NA,insurance@nephroplus.com,13.0835772,80.2345537
Tamilnadu,Chennai,HOS-CHE-868,Abhijay Hospital (P) Ltd.,"No.22/2, E.S.I Hospital Road, Peravallur",600011,044-25585322,NA,NA,NA,cashless@abhijayhospitals.com,13.116013,80.232878
Tamilnadu,Chennai,HOS-CHE-1303,Sree Narayana Nursing Home,"# 7, Bharathi Road Perambur",600011,044-25514625,NA,NA,NA,snnhealthcare@gmail.com,13.121193,80.238047
Tamilnadu,Chennai,HOS-CHE-144,Srinivas Priya Hospital (P) Ltd,"106, Patel Road, Perambur",600011,044-25515502,NA,NA,NA,sphrj1985@gmail.com,13.108424,80.244827
Tamilnadu,Chennai,HOS-CHE-3218,Sen Hospital,"# 18 Bunder Garden Street, Perambur",600011,044-42169724,NA,NA,NA,senhospital@yahoo.com,13.123617,80.240021
Tamilnadu,Chennai,HOS-CHE-372,N.R. Medical Home Private Limited,"No 1, Binny Colony, P.B. Road, Perambur Barracks Road",600012,044-26690786,NA,NA,NA,nrmedic@md4.vsnl.net.in,13.09716,80.264311
Tamilnadu,Chennai,HOS-CHN-5256,Sri Balaji Hospital,"#36, Brickline Road",600012,044-26622111,NA,NA,NA,shribalajihospital@gmail.com,13.09507,80.251136
Tamilnadu,Chennai,HOS-CHN-6418,Muthu Hospital,"Old No 54, New No.105, Pulianthope High Road, Pulianthope",600012,044-43599416,NA,NA,NA,muthuhospital@ymail.com,13.104057,80.26062
Tamilnadu,Chennai,HOS-CHE-724,Nichani's Hospital,"#10, Arathoon Road, royapuram",600013,044-25966499,NA,NA,NA,nichanishospital@gmail.com,13.130304,80.293579
Tamilnadu,Chennai,HOS-CHE-3337,Bhagwan Mahaveer Eye Hospital,"# 142, M.S. Koil Street, Royapuram",600013,044-25973504,NA,NA,NA,bheh2004@gmail.com,13.110556,80.294824
Tamilnadu,Chennai,HOS-CHE-4595,Sudha Hospital,"51/8, Adam Sahib Street, Rayapuram",600013,044-25983838,NA,NA,NA,sudhahospitals@gmail.com,13.047707,80.269375
Tamilnadu,Chennai,HOS-CHN-5999,Nichani'S Hospital,#7 Arathoon Road,600013,044-25954851,NA,NA,NA,nichanishospital@gmail.com,13.130304,80.293579
Tamilnadu,Chennai,HOS-CHN-6482,M.V. Hospital For Diabetes Pvt. Ltd (Eligible For Eye Car,"No.4, West Mada Church Street, Royapuram",600013,044-25954913,NA,NA,NA,pro@mvdiabetes.com,13.113503,80.295382
Tamilnadu,Chennai,HOS-CHN-013598,Sri Kumaran Multispeciality Hospital,"#532, Suryanarayana Street, Royapuram,",600013,044-25960206,NA,NA,NA,srikumarancare@gmail.com,13.1210834,80.2584744
Tamilnadu,Chennai,HOS-CHE-830,Siva E.N.T Hospital,"159 (Old No.94) Lloyds Road, Royapettah",600014,044-28110451,NA,NA,NA,NA,13.055734,80.264397
Tamilnadu,Chennai,HOS-CHE-4019,Vinayagam Laser Hospital,"# 159/94, Loyd'S Road, Avvai Sanmugam Salai, Royapettah",600014,044-28132470,NA,NA,NA,NA,13.048167,80.262766
Tamilnadu,Chennai,HOS-CHE-1229,Balakrishna Eye Hospital & Eye Research Centre,"11, Sastri First Cross Street",600015,044-24359514,NA,NA,NA,dr_balakrishnan64@yahoo.co.uk,13.030147,80.221481
Tamilnadu,Chennai,HOS-CHE-374,Vasan Eye Care Hospital (Saidapet),"#120A, Bazaar Road, Saidapet ,Chennai",600015,044-39890000,NA,NA,NA,vasaninsurance@gmail.com,13.024962,80.224485
Tamilnadu,Chennai,HOS-CHE-496,RG Stone Urology And Laproscopy Hospital,"391/392, Anna Salai, Saidapet",600015,044-43993600,NA,NA,NA,tpa.rgstonech@gmail.com,13.027973,80.226631
Tamilnadu,Chennai,HOS-CHE-1606,Dr.Radha Rajendran Nursing Home (P) Ltd,"#9, Vembuliamman Koil Street, Alandur, Kancheepuram",600016,044-52009552,NA,NA,NA,rrmsh@outlook.com,12.992849,80.186462
Tamilnadu,Chennai,HOS-CHN-6106,Sankara Nethralaya (St. Thomas Mount),8 Gst Road St Thomas Mount,600016,044-42271600,NA,NA,NA,mlaksh@snmail.org,13.0023,80.190325
Tamilnadu,Chennai,HOS-CHE-536,Bagdi Nursing Home,"3Rd Floor, #10, Solaiappan Streett.Nagar",600017,044-28340120,NA,NA,NA,rkbagdi@gmail.com,13.055734,80.243797
Tamilnadu,Chennai,HOS-CHE-632,Laser And Laparoscopic Hospital,"121, Gn Chetty Road, T Nagar",600017,044-28154590,NA,NA,NA,ashokllhtnagarchennai@gmail.com,13.041686,80.239334
Tamilnadu,Chennai,HOS-CHE-766,Pdr Orthopaedic Hospital,"#35/17, Rangan Street, T.Nagar",600017,044-24357171,NA,NA,NA,pdrortho555@yahoo.com,13.045365,80.232124
Tamilnadu,Chennai,HOS-CHE-650,R.K.Eye Centre,"14/20, Chari Street, T.Nagar",600017,044-28141585,NA,NA,NA,rkeyecentre@yahoo.com,13.048961,80.233154
Tamilnadu,Chennai,HOS-CHE-422,Rajan Eye Care Hospital Pvt Ltd,"5, Vidhyodaya East 2Nd Street, Near Valluvar Kottam2Nd Street, T.Nagar",600017,044-28341768,NA,NA,NA,rajaneyecareinsurance@gmail.com,13.052096,80.242853
Tamilnadu,Chennai,HOS-BLC-705,Raju Hospitals (P) Ltd,"43, South Usman Road, T Nagar",600017,044-24342894,NA,NA,NA,rajuhospital@gmail.com,13.03391,80.230451
Tamilnadu,Chennai,HOS-CHE-35,Womens And Children Hospital,"#13/14, North Usman Road, T.Nagar",600017,044-28343500,NA,NA,NA,wcfinsurance@gmail.com,13.052912,80.234807
Tamilnadu,Chennai,HOS-CHE-3647,Sri Ramana Eye Centre,"New no 24, Venkatraman Street",600017,044-28155454,NA,NA,NA,srecchennai@gmail.com,13.047038,80.237274
Tamilnadu,Chennai,HOS-CHE-3723,Bharathi Rajaa Speciality Hospital,"No.20, G.N.Chetty Road, T.Nagr",600017,044-28345300,NA,NA,NA,brsh.insurance@gmail.com,13.0481,80.245006
Tamilnadu,Chennai,HOS-CHN-5792,Radhatri Nethralaya,"#12, Hindi Prachara Sabha Street, T.Nagar",600017,044-24332229,NA,NA,NA,info@radhatrinethralaya.com,13.049337,80.243325
Tamilnadu,Chennai,HOS-CHN-5756,Sai Ortho Care Hospital Pvt Ltd,"#55, Sadulla St, T.Nagar",600017,044-2436167,NA,NA,NA,saiorthocarehospitals@gmail.com,13.050445,80.236781
Tamilnadu,Chennai,HOS-CHN-5962,Gunasekaran Hospitals Pvt Ltd,"#1, Crescent Park Street Raj Palace Hotel Opp",600017,044-24341055,NA,NA,NA,gunasek.1982@gmail.com,13.047038,80.238991
Tamilnadu,Chennai,HOS-CHN-013402,Be Well Hospitals,"No. 5A, Vijayaraghava Road, T Nagar",600017,044-28151112,NA,NA,NA,bewelltnagar@bewellhospitals.in,13.042371,80.229521
Tamilnadu,Chennai,HOS-CHN-014159,Agada Health Care Pvt Ltd,"No. 8, Dr. Nair Road, Chennai",600017,044-28152604,NA,NA,NA,insurance@agadahealthcare.net,13.0439577,80.2385573
